3-gram,frequency
rtu,0.00020401792602572577
apa,0.00020350078334481592
ngt,0.00020286151425612155
oad,0.00020240440719306927
cei,0.0002023808475431247
cut,0.00020200865454683467
rip,0.00020195146909803433
pet,0.00020184869000003922
niv,0.00020098779738953316
eva,0.00020066613198057846
aro,0.00020051799563537058
aug,0.00020036029835516464
gur,0.00020033255019590986
phe,0.00020030009735124305
hri,0.00020014038874772248
ras,0.0001990981181463735
egr,0.00019904040746575026
olv,0.000198904037361933
lum,0.00019888672377645251
pme,0.00019859038769598914
gue,0.00019858704232197363
ply,0.0001984814121016875
gla,0.00019833634850562875
bla,0.00019807460956926173
nif,0.00019773676873598183
erl,0.00019652785809154717
sia,0.00019642012027133274
bin,0.0001962512701556854
eit,0.0001960429432921277
sua,0.00019548530866931216
wen,0.00019526265756146578
loy,0.00019494668438813827
oge,0.0001948897544059959
hie,0.0001939580860924256
ody,0.00019346141935012247
sar,0.00019337445869039506
eek,0.0001931767546642868
hir,0.00019255757879082911
lde,0.00019232186790332762
scu,0.00019203175500971716
bal,0.00019186234677568087
ogy,0.0001917709755031682
dee,0.00019163259884220533
dle,0.00019128313570583835
rei,0.00019124130304059518
ubs,0.00019093022853575772
fat,0.0001904746957383235
gui,0.00018975063364355928
hop,0.00018955245871995463
rof,0.00018907286105866272
ben,0.00018873146752301616
ngi,0.00018852719905235518
efu,0.00018837932627629254
ipl,0.00018820962873579845
ady,0.00018796111496515054
wes,0.00018792475624499473
opi,0.00018781999680378343
top,0.0001877140372412199
nfl,0.00018743314831445976
ief,0.00018711994762163494
opo,0.00018607913928093273
ott,0.00018570525667773501
fur,0.00018531738393869494
ype,0.00018523399981217915
xce,0.0001850603249036612
gua,0.0001846647433628934
rra,0.00018447587152454432
pho,0.00018388063993086883
adm,0.00018387003615809533
pha,0.00018356811651065779
uff,0.00018351252868170357
vem,0.00018351008602009516
ril,0.00018332923421430898
edg,0.00018321676358828545
api,0.00018309014220652453
lov,0.00018298854082888737
aly,0.0001828998810299143
dly,0.00018284256546470046
eur,0.00018274788313458904
lou,0.00018245486192465963
eam,0.00018233770043511412
ito,0.0001823342378133414
isa,0.00018232451149227934
eiv,0.00018211156144479936
wea,0.00018149711313436486
xpl,0.00018109301397299137
kes,0.0001808702804104214
lib,0.00018086770381946433
etr,0.0001806719763236371
alm,0.00018048002935305434
ola,0.0001800244045685586
sce,0.00017990041220561367
mma,0.00017976263512871
chu,0.0001797310706979433
imm,0.0001791371564733772
dmi,0.00017889515757912451
flu,0.00017866487583472187
isp,0.00017858185155396496
vir,0.00017823908297856422
alk,0.00017823737478359748
gge,0.000178232861221562
ift,0.00017804199807780805
ege,0.00017789822802001377
blo,0.00017779022329433576
ait,0.000176994985138312
ney,0.00017688988634586845
ldi,0.00017682800765046164
sue,0.0001768193489512538
owl,0.000176184654431558
urp,0.0001756138775743638
pot,0.00017556346103876597
elp,0.000174988942738913
beh,0.0001749141300907125
ury,0.00017484583136567343
ltu,0.00017419607432211207
fle,0.0001741354252983052
nag,0.00017384542822260126
swe,0.00017366368657306428
rva,0.00017360106483191163
ava,0.0001736009666488304
hon,0.00017341044666924384
hod,0.00017296544138587926
dri,0.0001729464963407528
cos,0.00017173179956716177
heo,0.00017147725325642065
oom,0.00017142170308020148
irc,0.00017134846374438525
exe,0.00017108608518813948
ugg,0.0001709714778885568
ctr,0.00017070601133142111
nvi,0.00017045313317982718
xis,0.00017040275858651646
pop,0.0001702527629587848
oph,0.00016996196230698875
odi,0.00016994270555441022
idu,0.00016964487194364954
aye,0.0001696417257954979
elv,0.0001692854398882188
sus,0.00016918107365594933
sil,0.00016917265707812627
ods,0.0001690427913651325
oon,0.00016879902279233304
fea,0.00016836241120918037
eso,0.00016825100391545895
evo,0.00016816365528957557
une,0.00016788593395872752
ldr,0.00016771988873353204
lte,0.0001677036742266211
fit,0.00016768064362143465
avo,0.00016730776000725765
ees,0.00016718483335969938
onn,0.0001670192142300118
ucc,0.00016653866524138903
ham,0.00016560048395789108
tol,0.0001654231219410409
dde,0.00016498958834982328
ama,0.00016491398737727148
bat,0.00016488849313933305
fes,0.0001648649630396362
lwa,0.00016367977743121014
few,0.00016359017536062733
fel,0.00016341549526706895
tta,0.00016323913748202538
irt,0.0001630220542127955
uca,0.0001626809704781334
oot,0.0001626378538069638
sep,0.0001623367382122352
opm,0.00016201957635636108
ium,0.00016161677692927174
owa,0.00016141661737289882
nie,0.000161405589411085
rul,0.00016122247701134593
ecr,0.00016069796487994058
uis,0.00016058659762203869
nen,0.00016045872369106667
bui,0.00016022073934095598
oba,0.0001599250028445518
erp,0.00015941426494153348
iod,0.00015940488559757401
eft,0.0001592626326113699
mac,0.0001589301270276597
lot,0.00015888554666599263
pal,0.00015880293370561975
iol,0.00015853272957650595
eer,0.00015838470142333418
sly,0.00015819239365375874
abs,0.00015795173214652522
rav,0.0001577255626527289
yed,0.0001574900328796491
cir,0.00015694829057072063
oub,0.00015688182491427588
gul,0.00015673620462967888
ubj,0.00015659733371699153
yor,0.00015651537610485505
iga,0.00015648661179837117
etu,0.0001563581754594581
yer,0.00015632062996322326
cil,0.00015627105703953703
dus,0.00015614578734330227
lef,0.00015601250428714118
eye,0.0001551934248005854
ddi,0.00015504472700067024
sir,0.00015484440968410368
usl,0.00015456410461304503
hun,0.00015452379426217792
nue,0.00015448382326254306
hte,0.00015443708906910848
cif,0.00015417115066124255
agi,0.00015376830833863228
hys,0.00015371886743782711
foo,0.00015364021897682184
rli,0.00015348741941187212
dou,0.0001532474041971539
bst,0.00015305913766226683
pie,0.0001528808838951982
raw,0.0001525948770561744
obj,0.00015239730362309652
isl,0.00015226300727940774
aps,0.00015220696857086687
cks,0.00015218247856473507
cum,0.00015161465053629625
chn,0.00015140398634346484
mid,0.0001511243928614367
idi,0.00015098223662846313
tex,0.0001508024853310972
tog,0.00015063718839443348
fal,0.00015054585906420796
osp,0.00015048458948519833
bab,0.00015018396528249282
yth,0.00015014476115944876
joh,0.00015005870178227775
ews,0.00014993064769011782
gli,0.00014988587382198967
geo,0.00014987553314174454
nty,0.00014948087814422879
acr,0.0001492442759831258
teg,0.00014920592548094822
iqu,0.00014916504366641896
gne,0.00014913385147345055
nig,0.00014906105157841537
run,0.0001490513943668037
rry,0.00014884734275683186
uro,0.00014787505810434515
yes,0.00014786880775032897
orp,0.00014775681326458775
dro,0.00014761162860783665
ray,0.00014742435820226888
ohn,0.0001469954149084075
hot,0.00014659123376892735
yet,0.00014614402794533915
gal,0.00014590257811375432
ado,0.00014571111824564258
cio,0.00014548010775400103
jud,0.0001450456218822188
got,0.00014497923677403
obe,0.00014471925131123516
tun,0.00014468805911826673
ipa,0.00014460040212124957
rks,0.00014458332827406938
sem,0.0001443799572730296
omb,0.00014417757096250357
hts,0.00014411992081222652
cop,0.00014364752864521677
nfe,0.00014360425040091832
doc,0.00014322427091434598
pap,0.00014315460525203997
lio,0.00014313082969464008
anu,0.00014311217729228972
aim,0.00014291296668016308
elt,0.00014242942501403025
oil,0.00014228252882599407
rcu,0.0001421796725160613
ths,0.00014190845748250427
eds,0.00014189396594568396
opu,0.00014182378696697752
fen,0.00014140538643892653
ida,0.00014133408359757178
ndr,0.0001413316037598452
iro,0.00014125593939724583
amb,0.00014122799916138068
tir,0.00014118385204447498
iam,0.00014082633312927765
ais,0.00014082463970943476
alw,0.00014053854660275218
nel,0.00014019881217053177
urg,0.000140094565569104
kne,0.0001400503693606577
egu,0.00013996553298245
dam,0.00013996127679354013
atc,0.00013988855839999471
fla,0.0001397897409416658
nim,0.00013911258462241988
ski,0.0001390780122624023
nex,0.0001390609493774108
oye,0.0001389948073438406
gem,0.00013879994109475022
seq,0.0001387017317995847
ils,0.00013841326657059477
voi,0.00013775396718009446
nfi,0.00013770159889829438
rsh,0.000137350274572936
rew,0.0001366178912237286
oto,0.0001361486151780058
llu,0.0001359216826205539
ira,0.00013589299838570907
atr,0.00013559615232516353
usa,0.00013541495449550855
icl,0.00013498949145824513
bon,0.00013495674215786702
usu,0.0001348769045376982
xpr,0.00013482392094348126
tot,0.00013436243806067737
maj,0.00013433998177885448
irm,0.00013431987140540943
ino,0.00013423808108580459
ols,0.00013416689835190842
sug,0.00013408834998045196
pes,0.00013408089378568082
udy,0.00013366588676995213
gri,0.0001330898027835853
ued,0.0001330510981550516
hai,0.00013298852884175788
rpr,0.0001329041042605511
iab,0.00013288755898151214
lam,0.00013272534861588764
ske,0.00013264161703565233
nab,0.0001324940969560951
mbi,0.00013245968664582326
ada,0.00013220973444537354
wle,0.0001320740368480011
gis,0.0001320579715221796
ghe,0.00013199492082581767
ird,0.0001319544627237118
lad,0.00013188361457487887
smi,0.0001312317718557666
suf,0.00013113864901614938
ley,0.00013080854224529288
rci,0.0001306096090242016
kee,0.00013050900377588375
lex,0.00012994680363979073
gth,0.0001299186122268197
mel,0.00012983878842854095
ams,0.00012968887477891593
rgi,0.00012959668324871972
lys,0.00012955446738348962
spr,0.000129532004905647
boa,0.00012910323938988903
uts,0.00012881580603648588
lts,0.00012864192904240266
alf,0.00012850786385791
pay,0.0001284468597545132
oic,0.00012843162850826535
ump,0.00012823530667116482
rue,0.00012815586845595753
tas,0.00012814014486445277
ipt,0.00012802868275978794
arb,0.00012786612303397634
lmo,0.000127717128301733
nvo,0.0001274791420451547
yon,0.0001272997992084714
jor,0.00012728102193249345
rfo,0.00012677883882619893
opt,0.00012612874481448982
yme,0.00012572118493781124
udg,0.00012521395302870345
xtr,0.00012512463931134464
imu,0.00012497656778603504
bov,0.00012491137660317877
hee,0.00012464347215060365
dva,0.00012460650955683654
ilt,0.00012396023705942528
utt,0.00012387562278469265
ige,0.00012379171151988633
nsp,0.00012377848254123202
ocu,0.0001236607867641425
nso,0.0001235419442467935
neg,0.0001235058324141915
upe,0.00012306378406206958
ago,0.00012292122270473167
lse,0.00012166309373958378
oac,0.00012114813491730609
eha,0.00012098037959067624
dul,0.00012075060306018674
urv,0.00012063846797246025
rum,0.00011968764204262642
kil,0.00011954924059758477
uns,0.00011952653552174048
omo,0.00011949618360436535
tig,0.00011945057994621569
sli,0.00011939599587245121
ajo,0.0001193688058315854
wid,0.00011918231469464785
oct,0.00011916968911298793
epl,0.00011914318635369077
ips,0.00011890550179560968
una,0.00011876002735578384
eck,0.00011875082150037571
ctl,0.0001185351857166687
lid,0.00011848357334927077
nsh,0.00011845071871655791
vai,0.00011843278600572536
coo,0.00011819672575803675
sag,0.00011797601924713912
coa,0.00011776718812290205
mbl,0.00011751619451452758
thy,0.00011730873032755743
sym,0.00011700535413887591
rif,0.00011689081404227602
epi,0.00011678741629554574
goi,0.00011678073841617099
mee,0.00011665481766125191
nua,0.00011597219931234112
lau,0.00011575553069981354
ror,0.00011538042414441867
cee,0.0001148027925829801
riz,0.00011472263848919022
uid,0.0001146457325395684
gly,0.00011462927305157128
erh,0.00011425377757678666
tse,0.00011403514148969916
ngr,0.0001136028804656024
ndl,0.00011344198985217181
aul,0.00011340738508220508
eau,0.00011331886350213277
oar,0.00011276483925232869
fus,0.00011275903072217808
tou,0.00011267783569708034
cem,0.00011267370009224595
enn,0.0001126601236598721
amm,0.00011245447443005413
ogn,0.00011244122114393796
iar,0.0001123832149608372
mpu,0.00011130141375386823
why,0.00011055207094553643
gna,0.00011037185351684309
cta,0.00011032445682591861
utu,0.00011003780750731467
nov,0.00010927100526873122
six,0.00010866284830136622
alr,0.00010862697191751241
ush,0.00010820081540266066
iag,0.00010803553228788699
woo,0.00010798013748877698
cog,0.00010796242497495184
ibr,0.00010785525575869816
pag,0.00010747184272398395
rfa,0.0001073556087309243
tep,0.00010718864744804853
nsc,0.00010709303237866537
rha,0.00010697618497965644
gon,0.00010687043274544409
ilo,0.00010674934297941534
agn,0.00010674286527913826
pee,0.00010663598918227758
poo,0.0001065012062127347
zin,0.00010647197196198821
lee,0.00010646973901181543
bol,0.00010644961624633102
alc,0.00010639377962335544
nol,0.0001063052070452749
kel,0.00010604110122938643
rmo,0.00010601785757644603
umm,0.00010600139713521511
ads,0.00010590656038122833
rki,0.00010575684166791509
psy,0.00010571697028121215
hni,0.00010565722396981239
siz,0.00010531604920132257
uck,0.0001052231899308506
rns,0.000105188154299207
glo,0.00010509944826839468
lag,0.00010487919645001889
ppi,0.00010474047519503788
tto,0.00010461703189476086
oid,0.00010440640583128138
ego,0.00010439378787549186
toc,0.00010438907508759252
ecl,0.00010426103005115369
pel,0.00010408807864708873
sac,0.00010380947700482784
acy,0.00010370498828201529
lip,0.00010366320852124793
idd,0.00010344997679318051
oat,0.0001034166755704331
uag,0.00010337023640285914
ffo,0.00010325995201855226
efl,0.0001030328435894645
ups,0.00010298533155725042
fiv,0.00010277665056733661
ats,0.00010267760814583125
cru,0.00010258621399570744
atm,0.0001024717677926367
tax,0.0001024616434964638
nut,0.00010243436337500404
fli,0.0001023355535425455
sun,0.00010221702130279789
env,0.00010213361286882023
ify,0.00010211730685146466
oxi,0.00010210607728070251
asp,0.00010166783376128694
nei,0.00010163022821132282
gor,0.00010113428687994028
uto,0.00010100857297675544
icy,0.00010091458269438167
nki,0.00010037274982824234
ych,0.0001002880116331159
tne,0.00010007551484830706
pil,9.975659618254247e-05
stl,9.953426822095375e-05
ipp,9.928198631710072e-05
joi,9.923004937359443e-05
jou,9.914999107980128e-05
irl,9.911373006610982e-05
fas,9.903394153748162e-05
ofe,9.899109606132765e-05
syc,9.865048608386339e-05
sle,9.863908016484853e-05
pou,9.862791064781568e-05
nsw,9.825503227642459e-05
ony,9.823874389389428e-05
oks,9.80227925898e-05
mom,9.791974801619203e-05
slo,9.786599182598148e-05
loa,9.78611265206744e-05
sty,9.77121513297239e-05
ubt,9.730558710574774e-05
oro,9.721826564702763e-05
enu,9.716413769563569e-05
oly,9.713581807271878e-05
nks,9.694270291411607e-05
ois,9.670813590717268e-05
spl,9.651535866995151e-05
rgu,9.647628180361955e-05
ebr,9.646364716623854e-05
bul,9.636817174560683e-05
rer,9.62697217589072e-05
due,9.621251009617741e-05
rut,9.610163137059721e-05
ops,9.587733069166267e-05
adu,9.587349058930579e-05
nsa,9.576037510061763e-05
apo,9.561628761596848e-05
poe,9.549087255157945e-05
rba,9.542616656472657e-05
mph,9.511836975430493e-05
rug,9.50689688893193e-05
jun,9.498597892497915e-05
lre,9.481772458045584e-05
sui,9.475002829917736e-05
oso,9.457811306025127e-05
inl,9.434665597857518e-05
uin,9.383751045261708e-05
fed,9.355812477555701e-05
rsa,9.345691422377717e-05
rle,9.341435424114583e-05
nsf,9.33488327627784e-05
deg,9.316516367450104e-05
obt,9.30468311372342e-05
fis,9.302273386342732e-05
dio,9.293162616005991e-05
lds,9.279281863742016e-05
wro,9.249044811039595e-05
squ,9.200860939644396e-05
rfe,9.191775477665004e-05
rwa,9.189399351775711e-05
gel,9.188011776997057e-05
bta,9.16113983024978e-05
rtm,9.138902696877123e-05
erw,9.135940189216739e-05
soo,9.135154057303192e-05
hme,9.124340859064184e-05
cup,9.123309698402755e-05
uan,9.052528323597412e-05
gme,9.034507581623567e-05
hab,9.010110325140337e-05
urf,8.984295752983943e-05
itl,8.968398577604504e-05
sop,8.965667944065582e-05
tus,8.927192663583796e-05
oop,8.910918817868915e-05
bio,8.909581097217917e-05
sex,8.87287954652652e-05
ayi,8.872244931125229e-05
vor,8.868137732658026e-05
nga,8.864720341829041e-05
roj,8.859451484993407e-05
cad,8.857673465650925e-05
roy,8.842552317906769e-05
nem,8.811275382453665e-05
afr,8.784056124971937e-05
neu,8.774369363112509e-05
lty,8.76264611256616e-05
wei,8.75928596342677e-05
ids,8.725823691829124e-05
oje,8.697357080260487e-05
onm,8.691123074203965e-05
dor,8.688437337976949e-05
ddl,8.683576655853794e-05
eph,8.674660488196999e-05
wai,8.666494944494761e-05
rgy,8.65444378152176e-05
oms,8.651578551370503e-05
uli,8.634825229055022e-05
civ,8.621889703425548e-05
mbr,8.614116463093044e-05
urb,8.594756236985676e-05
saw,8.573708405761605e-05
cca,8.537578080423903e-05
bir,8.508387249476926e-05
aud,8.505333850973863e-05
cot,8.501177560966042e-05
eou,8.497949005752523e-05
abe,8.447666923781956e-05
ryi,8.436672563459561e-05
eon,8.425310397876049e-05
xim,8.419052179681048e-05
unl,8.412654217411199e-05
hly,8.408375055566763e-05
irr,8.381894030000212e-05
esh,8.361801243718766e-05
ots,8.352386058168505e-05
sav,8.348691323965872e-05
doo,8.34790790876865e-05
